Anonymous_ID,Filename,Relative_Path,Extension,Image_Format,Image_Mode,Channels,Bit_Depth,File_Size_Bytes,File_Size_KB,File_Size_MB,Width,Height,Aspect_Ratio,Total_Pixels,Intensity_Min,Intensity_Max,Intensity_Range_MaxMin,Intensity_Mean,Intensity_Median,Intensity_SD,Intensity_Q1,Intensity_Q3,Intensity_IQR,Intensity_P1,Intensity_P5,Intensity_P95,Intensity_P99,Robust_Range_P95_P5,Robust_Range_P99_P1,Entropy,RMS_Contrast,Laplacian_Variance,Dark_Pixel_Ratio_Percent,Bright_Pixel_Ratio_Percent
P0138,P0138_01.jpg,P0138_01.jpg,.jpg,JPEG,L,1,8-bit,620085,605.552,0.59136,2032,2439,0.833128,4956048,0.0,255.0,255.0,52.95817373035935,19.0,64.44712360154814,17.0,59.0,42.0,3.0,8.0,197.0,223.0,189.0,220.0,5.971533298492432,64.44712360154814,71.72401582785776,10.540172330857168,0.1786100538170736
P0138,P0138_02.jpg,P0138_02.jpg,.jpg,JPEG,L,1,8-bit,644520,629.414,0.61466,2032,2439,0.833128,4956048,0.0,255.0,255.0,60.0263907855614,20.0,67.50526935773753,14.0,111.0,97.0,0.0,0.0,195.0,226.0,195.0,226.0,6.629376411437988,67.50526935773753,59.04853333306223,21.14614305591875,0.3296174694030405
P0138,P0138_03.jpg,P0138_03.jpg,.jpg,JPEG,L,1,8-bit,608546,594.283,0.58035,2640,1751,1.50771,4622640,0.0,255.0,255.0,50.71232888565841,5.0,68.62108794415781,2.0,99.0,97.0,0.0,0.0,191.0,217.0,191.0,217.0,5.710460186004639,68.62108794415781,93.18657988515608,58.97634252288736,0.258683349774155
P0139,P0139_01.jpg,P0139_01.jpg,.jpg,JPEG,L,1,8-bit,582011,568.37,0.55505,2032,2439,0.833128,4956048,0.0,255.0,255.0,53.15891815414217,23.0,62.24935906969701,19.0,44.0,25.0,3.0,12.0,199.0,228.0,187.0,225.0,6.177382469177246,62.24935906969701,59.777754842721684,5.8467754953140085,0.2880319157522284
P0139,P0139_02.jpg,P0139_02.jpg,.jpg,JPEG,L,1,8-bit,555251,542.237,0.52953,2032,2439,0.833128,4956048,0.0,255.0,255.0,42.19715971273886,10.0,64.66069089199824,6.0,41.0,35.0,0.0,0.0,192.0,227.0,192.0,227.0,5.834689140319824,64.66069089199824,43.56757801280122,62.53190041742938,0.3400289908410895
P0140,P0140_01.jpg,P0140_01.jpg,.jpg,JPEG,L,1,8-bit,811160,792.148,0.77358,2212,2786,0.79397,6162632,0.0,255.0,255.0,48.10156780414602,13.0,68.59204229276358,8.0,52.0,44.0,0.0,0.0,198.0,224.0,198.0,224.0,6.078607082366943,68.59204229276358,100.99725129401894,46.84962528997351,0.24401911391106917
P0140,P0140_02.jpg,P0140_02.jpg,.jpg,JPEG,L,1,8-bit,670903,655.179,0.63982,2064,2664,0.774775,5498496,0.0,255.0,255.0,51.0781602823754,6.0,70.90614013072569,4.0,108.0,104.0,0.0,0.0,189.0,209.0,189.0,209.0,5.52010440826416,70.90614013072569,82.50312172205608,64.59404535349303,0.14547614474940054
P0141,P0141_01.jpg,P0141_01.jpg,.jpg,JPEG,L,1,8-bit,528691,516.3,0.5042,2284,1850,1.234595,4225400,0.0,255.0,255.0,65.53869787475742,2.0,81.5698411298914,0.0,155.0,155.0,0.0,0.0,205.0,226.0,205.0,226.0,5.173392295837402,81.5698411298914,125.22677250551865,55.59523358735268,0.31914138306432527
P0142,P0142_01.jpg,P0142_01.jpg,.jpg,JPEG,L,1,8-bit,694275,678.003,0.66211,2764,2032,1.360236,5616448,0.0,255.0,255.0,33.883010400879705,21.0,29.56078155675585,17.0,45.0,28.0,3.0,9.0,93.0,137.0,84.0,134.0,6.014252662658691,29.56078155675585,111.02009753588499,9.981166032339301,0.285126827489545
P0142,P0142_02.jpg,P0142_02.jpg,.jpg,JPEG,L,1,8-bit,621365,606.802,0.59258,2168,2667,0.812898,5782056,0.0,243.0,243.0,36.22222700714071,10.0,52.78859053964047,2.0,43.0,41.0,0.0,0.0,161.0,187.0,161.0,187.0,6.057666778564453,52.78859053964047,96.65631786854811,53.784570747844704,0.013922383318321373
P0142,P0142_03.jpg,P0142_03.jpg,.jpg,JPEG,L,1,8-bit,893228,872.293,0.85185,2596,2032,1.277559,5275072,0.0,255.0,255.0,52.277760568955266,27.0,46.58357217945663,21.0,75.0,54.0,7.0,14.0,152.0,194.0,138.0,187.0,6.486476898193359,46.58357217945663,161.98447948545495,3.9715287298448247,0.32661165572716355
P0142,P0142_04.jpg,P0142_04.jpg,.jpg,JPEG,L,1,8-bit,628642,613.908,0.59952,2148,2599,0.826472,5582652,0.0,246.0,246.0,39.48907812989239,14.0,53.10304072475439,6.0,44.0,38.0,0.0,3.0,165.0,191.0,162.0,191.0,6.3179121017456055,53.10304072475439,141.50763605508797,47.651259652222635,0.015494428096180811
P0143,P0143_01.jpg,P0143_01.jpg,.jpg,JPEG,L,1,8-bit,579410,565.83,0.55257,2440,1421,1.717101,3467240,0.0,255.0,255.0,59.232418003945504,18.0,65.19190281299461,13.0,111.0,98.0,0.0,2.0,188.0,214.0,186.0,214.0,6.701432704925537,65.19190281299461,110.79833275002355,23.97950531258292,0.2875197563479886
P0144,P0144_01.jpg,P0144_01.jpg,.jpg,JPEG,L,1,8-bit,595484,581.527,0.5679,1612,2439,0.660927,3931668,0.0,255.0,255.0,56.47445282765483,15.0,72.10713954578296,8.0,91.0,83.0,3.0,3.0,200.0,222.0,197.0,219.0,6.393269062042236,72.10713954578296,179.64233418029553,43.787013552517664,0.3154640727548715
P0144,P0144_02.jpg,P0144_02.jpg,.jpg,JPEG,L,1,8-bit,788815,770.327,0.75227,2032,2439,0.833128,4956048,0.0,255.0,255.0,59.231051434530094,11.0,74.65338249970974,9.0,127.0,118.0,5.0,5.0,201.0,224.0,196.0,219.0,5.794615745544434,74.65338249970974,327.9131918826477,55.757712596811004,0.3080680413103344
P0144,P0144_03.jpg,P0144_03.jpg,.jpg,JPEG,L,1,8-bit,549433,536.556,0.52398,1388,2439,0.569086,3385332,0.0,255.0,255.0,63.498789778964074,16.0,75.68900460841279,6.0,141.0,135.0,0.0,1.0,200.0,222.0,199.0,222.0,6.596502780914307,75.68900460841279,216.97079378660305,43.438221125727104,0.37718604851754567
P0144,P0144_04.jpg,P0144_04.jpg,.jpg,JPEG,L,1,8-bit,891416,870.523,0.85012,2032,2439,0.833128,4956048,0.0,255.0,255.0,68.9560748806307,20.0,75.91119857475081,18.0,147.0,129.0,2.0,10.0,209.0,232.0,199.0,230.0,6.001500606536865,75.91119857475081,409.48473249009487,7.6078157435117655,0.46535061807310985
P0144,P0144_05.jpg,P0144_05.jpg,.jpg,JPEG,L,1,8-bit,588985,575.181,0.5617,2440,1377,1.771968,3359880,0.0,255.0,255.0,53.505360310487276,14.0,61.13572782655807,9.0,98.0,89.0,0.0,0.0,178.0,206.0,178.0,206.0,6.557184219360352,61.13572782655807,106.30662017846296,41.28870673952641,0.28295653416193434
P0144,P0144_06.jpg,P0144_06.jpg,.jpg,JPEG,L,1,8-bit,632011,617.198,0.60273,2440,1485,1.643098,3623400,0.0,255.0,255.0,56.14170861621681,14.0,63.49623002279487,10.0,102.0,92.0,0.0,2.0,184.0,211.0,182.0,211.0,6.458436012268066,63.49623002279487,105.40111910681799,41.19037368217696,0.27835734393111444
P0145,P0145_01.jpg,P0145_01.jpg,.jpg,JPEG,L,1,8-bit,640348,625.34,0.61068,2032,2439,0.833128,4956048,0.0,255.0,255.0,47.23659899984827,15.0,64.29155735055602,7.0,50.0,43.0,0.0,0.0,193.0,219.0,193.0,219.0,6.414714336395264,64.29155735055602,58.303091870165574,46.27937421106495,0.12461541938254027
P0145,P0145_02.jpg,P0145_02.jpg,.jpg,JPEG,L,1,8-bit,518498,506.346,0.49448,2032,2439,0.833128,4956048,0.0,255.0,255.0,48.90256187994951,19.0,64.28249573596516,16.0,46.0,30.0,5.0,5.0,209.0,247.0,204.0,242.0,5.693971633911133,64.28249573596516,53.485597524633626,15.571358469490207,1.2725058352945735
P0146,P0146_01.jpg,P0146_01.jpg,.jpg,JPEG,L,1,8-bit,620689,606.142,0.59194,2032,2439,0.833128,4956048,0.0,255.0,255.0,55.906186542180386,21.0,63.52561274114716,14.0,90.0,76.0,0.0,5.0,183.0,213.0,178.0,213.0,6.495363235473633,63.52561274114716,60.218673066547325,14.471913912052505,0.14838435785932663
P0146,P0146_02.jpg,P0146_02.jpg,.jpg,JPEG,L,1,8-bit,559782,546.662,0.53385,2032,2439,0.833128,4956048,0.0,255.0,255.0,54.350775860120805,22.0,61.30201278008876,16.0,88.0,72.0,0.0,4.0,185.0,211.0,181.0,211.0,6.501852035522461,61.30201278008876,39.852906136423606,14.839626250593216,0.23438029655887108
P0147,P0147_01.jpg,P0147_01.jpg,.jpg,JPEG,L,1,8-bit,867395,847.065,0.82721,2848,2439,1.167692,6946272,0.0,255.0,255.0,41.93805411017593,14.0,55.84338809067099,10.0,52.0,42.0,0.0,1.0,170.0,198.0,169.0,198.0,6.174542427062988,55.84338809067099,41.4436709418839,44.612102722150816,0.05089060722067895
P0147,P0147_02.jpg,P0147_02.jpg,.jpg,JPEG,L,1,8-bit,549580,536.699,0.52412,2032,2439,0.833128,4956048,0.0,255.0,255.0,36.00130547565318,19.0,39.58673902755522,17.0,34.0,17.0,0.0,8.0,137.0,173.0,129.0,173.0,5.719992160797119,39.58673902755522,42.21144914028103,10.179340474507107,0.0761897382753355
P0147,P0147_03.jpg,P0147_03.jpg,.jpg,JPEG,L,1,8-bit,594654,580.717,0.56711,2032,2439,0.833128,4956048,0.0,255.0,255.0,52.28533016629379,18.0,65.6009982191667,14.0,70.0,56.0,0.0,7.0,202.0,229.0,195.0,229.0,6.062142372131348,65.6009982191667,56.09014227579474,15.39105351683438,0.29763634250515736
P0148,P0148_01.jpg,P0148_01.jpg,.jpg,JPEG,L,1,8-bit,605973,591.771,0.5779,2084,2546,0.818539,5305864,0.0,255.0,255.0,40.181438498989046,20.0,48.225812821866334,18.0,25.0,7.0,0.0,9.0,165.0,193.0,156.0,193.0,5.461091041564941,48.225812821866334,32.34840830750494,9.274757136632223,0.060065617965330435
P0148,P0148_02.jpg,P0148_02.jpg,.jpg,JPEG,L,1,8-bit,546644,533.832,0.52132,2032,2439,0.833128,4956048,0.0,255.0,255.0,37.21606651105881,0.0,59.828362854922055,0.0,78.0,78.0,0.0,0.0,163.0,191.0,163.0,191.0,3.6337454319000244,59.828362854922055,82.25475258133159,68.1230286712316,0.06660548888953458
P0149,P0149_01.jpg,P0149_01.jpg,.jpg,JPEG,L,1,8-bit,642837,627.771,0.61306,2104,2536,0.829653,5335744,0.0,255.0,255.0,41.752013589857384,17.0,53.3143730224977,14.0,35.0,21.0,0.0,6.0,170.0,196.0,164.0,196.0,5.745831489562988,53.3143730224977,43.36565127161362,17.741068537021263,0.04893413177243886
P0149,P0149_02.jpg,P0149_02.jpg,.jpg,JPEG,L,1,8-bit,790592,772.062,0.75397,2032,2439,0.833128,4956048,0.0,255.0,255.0,69.55655534409675,33.0,67.31146514076063,28.0,102.0,74.0,7.0,17.0,211.0,237.0,194.0,230.0,6.540450096130371,67.31146514076063,89.77303031034647,2.558348910260756,0.6025365371763954
P0150,P0150_01.jpg,P0150_01.jpg,.jpg,JPEG,L,1,8-bit,521208,508.992,0.49706,2032,2439,0.833128,4956048,0.0,255.0,255.0,36.47741587652097,4.0,59.47925323262553,0.0,43.0,43.0,0.0,0.0,169.0,194.0,169.0,194.0,5.073707580566406,59.47925323262553,116.71734547868833,68.1790208650118,0.05003987047744493
P0150,P0150_02.jpg,P0150_02.jpg,.jpg,JPEG,L,1,8-bit,571150,557.764,0.54469,2032,2439,0.833128,4956048,0.0,255.0,255.0,44.530754544750174,0.0,77.79059051467628,0.0,50.0,50.0,0.0,0.0,227.0,255.0,227.0,255.0,4.163113594055176,77.79059051467628,131.23734691593683,67.68493767614842,3.1534803537011746
P0151,P0151_01.jpg,P0151_01.jpg,.jpg,JPEG,L,1,8-bit,726723,709.69,0.69306,2952,2439,1.210332,7199928,0.0,255.0,255.0,38.58475862536403,0.0,58.94510124700016,0.0,78.0,78.0,0.0,0.0,158.0,182.0,158.0,182.0,3.920071840286255,58.94510124700016,42.17652586781358,64.12993296599633,0.026333596669300022
P0151,P0151_02.jpg,P0151_02.jpg,.jpg,JPEG,L,1,8-bit,539180,526.543,0.5142,2032,2439,0.833128,4956048,0.0,255.0,255.0,36.92089059670124,0.0,62.64755729045414,0.0,48.0,48.0,0.0,0.0,185.0,220.0,185.0,220.0,4.27314567565918,62.64755729045414,77.4061104999786,64.48244649769333,0.18258499514128998
P0151,P0151_03.jpg,P0151_03.jpg,.jpg,JPEG,L,1,8-bit,470884,459.848,0.44907,2032,2439,0.833128,4956048,0.0,255.0,255.0,47.017982473131816,0.0,71.44802607053319,0.0,88.0,88.0,0.0,0.0,195.0,219.0,195.0,219.0,4.184929847717285,71.44802607053319,53.27191014934436,62.712386966389346,0.06930925608468683
P0152,P0152_01.jpg,P0152_01.jpg,.jpg,JPEG,L,1,8-bit,420302,410.451,0.40083,1504,2296,0.655052,3453184,0.0,255.0,255.0,41.79842371562013,18.0,51.88994318242036,15.0,33.0,18.0,0.0,8.0,169.0,194.0,161.0,194.0,5.682325839996338,51.88994318242036,54.056342792758585,13.713343974720143,0.08626820928163689
P0152,P0152_02.jpg,P0152_02.jpg,.jpg,JPEG,L,1,8-bit,528312,515.93,0.50384,1652,2439,0.677327,4029228,0.0,255.0,255.0,47.952226580377186,23.0,51.14363441362643,20.0,49.0,29.0,5.0,11.0,169.0,200.0,158.0,195.0,5.887720108032227,51.14363441362643,51.4344848827497,6.247822163451659,0.07817874788917381
P0153,P0153_01.jpg,P0153_01.jpg,.jpg,JPEG,L,1,8-bit,758238,740.467,0.72311,2136,2610,0.818391,5574960,0.0,255.0,255.0,64.09604284156299,27.0,62.13281807494669,23.0,130.0,107.0,5.0,13.0,180.0,204.0,167.0,199.0,6.31129264831543,62.13281807494669,48.48043805856659,4.557844361215148,0.0497223298463128
P0153,P0153_02.jpg,P0153_02.jpg,.jpg,JPEG,L,1,8-bit,879444,858.832,0.8387,2188,2578,0.84872,5640664,0.0,255.0,255.0,65.49315967056361,16.0,79.24607616247913,10.0,150.0,140.0,0.0,0.0,211.0,238.0,211.0,238.0,6.4634246826171875,79.24607616247913,76.4466576081562,35.353036451027755,0.6577417126777982
P0154,P0154_01.jpg,P0154_01.jpg,.jpg,JPEG,L,1,8-bit,632803,617.972,0.60349,2032,2439,0.833128,4956048,0.0,253.0,253.0,58.10472699215181,32.0,55.805803140452284,22.0,70.0,48.0,3.0,13.0,176.0,201.0,163.0,198.0,6.6043853759765625,55.805803140452284,81.56078569928327,4.562586964452322,0.01785696990828176
P0154,P0154_02.jpg,P0154_02.jpg,.jpg,JPEG,L,1,8-bit,778315,760.073,0.74226,2032,2439,0.833128,4956048,0.0,255.0,255.0,71.59818367376587,42.0,61.91894358750294,28.0,126.0,98.0,1.0,16.0,193.0,222.0,177.0,221.0,6.974098205566406,61.91894358750294,114.9972391865458,3.5974833173528586,0.28369378181970795
P0155,P0155_01.jpg,P0155_01.jpg,.jpg,JPEG,L,1,8-bit,901644,880.512,0.85987,2520,1619,1.556516,4079880,0.0,255.0,255.0,94.73963940115885,64.0,76.28121712865745,26.0,169.0,143.0,0.0,3.0,216.0,240.0,213.0,240.0,7.554521083831787,76.28121712865745,242.08300592255884,11.514578860162555,0.8222545761149838
P0155,P0155_02.jpg,P0155_02.jpg,.jpg,JPEG,L,1,8-bit,829885,810.435,0.79144,2520,1847,1.364375,4654440,0.0,255.0,255.0,80.14423432249637,37.0,75.9060168146925,16.0,157.0,141.0,4.0,11.0,213.0,236.0,202.0,232.0,6.979366302490234,75.9060168146925,125.30362888987327,8.659967686767905,0.5591435274705443
P0156,P0156_01.jpg,P0156_01.jpg,.jpg,JPEG,L,1,8-bit,577241,563.712,0.5505,2032,2439,0.833128,4956048,0.0,255.0,255.0,46.763402210793764,20.0,55.03449362190329,16.0,38.0,22.0,2.0,10.0,175.0,201.0,165.0,199.0,5.956273078918457,55.03449362190329,50.969922136747975,7.583845031363699,0.051734769316197096
P0156,P0156_02.jpg,P0156_02.jpg,.jpg,JPEG,L,1,8-bit,599462,585.412,0.57169,2032,2439,0.833128,4956048,0.0,255.0,255.0,64.5352676164557,35.0,59.27810789499798,30.0,91.0,61.0,2.0,15.0,195.0,230.0,180.0,228.0,6.387973785400391,59.27810789499798,53.707265420591995,3.8192729368238565,0.39008903868566247
P0157,P0157_01.jpg,P0157_01.jpg,.jpg,JPEG,L,1,8-bit,1444973,1411.106,1.37803,3308,2731,1.211278,9034148,0.0,237.0,237.0,51.89848605535353,11.0,62.95292559550076,7.0,115.0,108.0,0.0,0.0,169.0,187.0,169.0,187.0,6.21079158782959,62.95292559550076,152.45526802929587,53.05187605959078,0.0013282934926459032
P0157,P0157_02.jpg,P0157_02.jpg,.jpg,JPEG,L,1,8-bit,655594,640.229,0.62522,2032,2439,0.833128,4956048,0.0,255.0,255.0,47.118107411389076,20.0,49.640326378161475,18.0,62.0,44.0,0.0,7.0,156.0,178.0,149.0,178.0,6.024805068969727,49.640326378161475,52.963582600468,10.654941195081243,0.0660203452428225
P0157,P0157_03.jpg,P0157_03.jpg,.jpg,JPEG,L,1,8-bit,689363,673.206,0.65743,2032,2439,0.833128,4956048,0.0,255.0,255.0,68.91189613175659,18.0,75.04080794410046,14.0,141.0,127.0,0.0,4.0,206.0,224.0,202.0,224.0,6.476866722106934,75.04080794410046,68.15225181562302,17.81080409229289,0.13371541195726916
P0158,P0158_01.jpg,P0158_01.jpg,.jpg,JPEG,L,1,8-bit,579949,566.356,0.55308,1832,2439,0.751128,4468248,0.0,255.0,255.0,63.288844531458416,25.0,67.0682573352311,21.0,100.0,79.0,3.0,12.0,204.0,232.0,192.0,229.0,6.565402984619141,67.0682573352311,60.38597408233627,5.316535698108073,0.4591732598548693
P0158,P0158_02.jpg,P0158_02.jpg,.jpg,JPEG,L,1,8-bit,627623,612.913,0.59855,1936,2439,0.793768,4721904,0.0,255.0,255.0,61.30343988357239,20.0,65.80480699240445,17.0,111.0,94.0,0.0,8.0,192.0,219.0,184.0,219.0,6.383914947509766,65.80480699240445,58.02712580866886,9.391042257530014,0.23058495047760397
P0159,P0159_01.jpg,P0159_01.jpg,.jpg,JPEG,L,1,8-bit,552777,539.821,0.52717,2032,2439,0.833128,4956048,0.0,255.0,255.0,44.31228511104009,17.0,55.23435421414301,15.0,34.0,19.0,0.0,8.0,174.0,200.0,166.0,200.0,5.913697242736816,55.23435421414301,45.54497497384515,13.008227523220114,0.05145228617640508
P0159,P0159_02.jpg,P0159_02.jpg,.jpg,JPEG,L,1,8-bit,603362,589.221,0.57541,2032,2439,0.833128,4956048,0.0,255.0,255.0,63.344675434943326,32.0,60.61097239533363,27.0,96.0,69.0,0.0,11.0,193.0,227.0,182.0,227.0,6.387823581695557,60.61097239533363,60.5273066145431,5.784588849825506,0.3008848986127657
P0160,P0160_01.jpg,P0160_01.jpg,.jpg,JPEG,L,1,8-bit,655894,640.521,0.62551,2440,1891,1.290323,4614040,0.0,255.0,255.0,53.85957252212811,13.0,69.09580410162833,3.0,106.0,103.0,0.0,0.0,193.0,220.0,193.0,220.0,6.366211891174316,69.09580410162833,94.99079720632672,49.55511872458843,0.2533571447148269
P0160,P0160_02.jpg,P0160_02.jpg,.jpg,JPEG,L,1,8-bit,672675,656.909,0.64151,2440,1862,1.310419,4543280,0.0,255.0,255.0,58.766403347361376,17.0,69.38392992179398,8.0,115.0,107.0,0.0,0.0,196.0,221.0,196.0,221.0,6.746128082275391,69.38392992179398,87.11147659662883,41.71351974784737,0.2402449331760314
P0161,P0161_01.jpg,P0161_01.jpg,.jpg,JPEG,L,1,8-bit,698482,682.111,0.66612,2032,2439,0.833128,4956048,0.0,248.0,248.0,63.19722085016126,49.0,48.40250114590228,24.0,86.0,62.0,1.0,12.0,161.0,186.0,149.0,185.0,7.207098960876465,48.40250114590228,60.95529711612124,5.328257514858612,0.003793345020064374
P0161,P0161_02.jpg,P0161_02.jpg,.jpg,JPEG,L,1,8-bit,686163,670.081,0.65438,2032,2439,0.833128,4956048,0.0,242.0,242.0,62.408059001849864,29.0,65.87772728272364,12.0,113.0,101.0,0.0,1.0,191.0,217.0,190.0,217.0,7.075786590576172,65.87772728272364,63.50622992835725,27.05952404012229,0.009907087259848976
P0162,P0162_01.jpg,P0162_01.jpg,.jpg,JPEG,L,1,8-bit,681015,665.054,0.64947,2032,2439,0.833128,4956048,0.0,255.0,255.0,50.85286341052387,13.0,68.84215513514066,9.0,71.0,62.0,0.0,3.0,198.0,221.0,195.0,221.0,5.992284297943115,68.84215513514066,228.33485311506652,47.83155853212075,0.233391605569599
P0162,P0162_02.jpg,P0162_02.jpg,.jpg,JPEG,L,1,8-bit,714523,697.776,0.68142,2032,2439,0.833128,4956048,0.0,255.0,255.0,60.28912633614525,13.0,74.21211341707638,10.0,128.0,118.0,0.0,3.0,200.0,221.0,197.0,221.0,6.033499240875244,74.21211341707638,162.1335771810832,49.488544098039405,0.23601466329623927
P0163,P0163_01.jpg,P0163_01.jpg,.jpg,JPEG,L,1,8-bit,659910,644.443,0.62934,2032,2439,0.833128,4956048,0.0,255.0,255.0,49.423180122549255,17.0,66.08336140542265,12.0,37.0,25.0,0.0,2.0,198.0,222.0,196.0,222.0,6.306752681732178,66.08336140542265,54.5255838629968,28.306061603923126,0.11087463236837093
P0163,P0163_02.jpg,P0163_02.jpg,.jpg,JPEG,L,1,8-bit,936132,914.191,0.89277,2032,2439,0.833128,4956048,0.0,246.0,246.0,59.0246878157758,26.0,63.270743567626596,17.0,121.0,104.0,0.0,0.0,181.0,211.0,181.0,211.0,6.5737409591674805,63.270743567626596,100.31669367865653,18.192257217847768,0.001513302534600149
P0164,P0164_01.jpg,P0164_01.jpg,.jpg,JPEG,L,1,8-bit,692592,676.359,0.66051,2032,2439,0.833128,4956048,0.0,255.0,255.0,54.44530722866284,28.0,63.55021253361113,13.0,52.0,39.0,1.0,6.0,200.0,228.0,194.0,227.0,6.81663179397583,63.55021253361113,170.49924763611978,24.113103827888676,0.38046443456560547
P0164,P0164_02.jpg,P0164_02.jpg,.jpg,JPEG,L,1,8-bit,603722,589.572,0.57575,2032,2439,0.833128,4956048,0.0,255.0,255.0,48.53468953488748,11.0,68.57001957871697,6.0,73.0,67.0,0.0,0.0,195.0,219.0,195.0,219.0,6.171135902404785,68.57001957871697,87.12809964409551,54.03676477709659,0.24503394640245615
P0165,P0165_01.jpg,P0165_01.jpg,.jpg,JPEG,L,1,8-bit,596263,582.288,0.56864,2440,1686,1.447212,4113840,0.0,255.0,255.0,59.235673239600956,17.0,70.37396353067028,8.0,115.0,107.0,0.0,0.0,199.0,224.0,199.0,224.0,6.756426811218262,70.37396353067028,109.23395933967494,41.55725550823561,0.34128697275538183
P0166,P0166_01.jpg,P0166_01.jpg,.jpg,JPEG,L,1,8-bit,702318,685.857,0.66978,2440,2032,1.200787,4958080,0.0,255.0,255.0,58.12594915773848,14.0,70.72120891255223,6.0,127.0,121.0,0.0,0.0,190.0,212.0,190.0,212.0,6.493314743041992,70.72120891255223,174.6741693853194,46.77839002194398,0.23833822770104557
P0167,P0167_01.jpg,P0167_01.jpg,.jpg,JPEG,L,1,8-bit,713374,696.654,0.68033,2032,2439,0.833128,4956048,0.0,240.0,240.0,54.773410790210264,30.0,50.25740769431794,23.0,86.0,63.0,0.0,10.0,160.0,186.0,150.0,186.0,6.486959457397461,50.25740769431794,61.59528240234203,6.241142135830807,0.007203320064696711
P0167,P0167_02.jpg,P0167_02.jpg,.jpg,JPEG,L,1,8-bit,678336,662.438,0.64691,2032,2439,0.833128,4956048,0.0,255.0,255.0,69.5391083782885,33.0,65.16397746235292,29.0,126.0,97.0,0.0,11.0,200.0,229.0,189.0,229.0,6.463268280029297,65.16397746235292,58.367156590329856,5.7365263613266055,0.3837129906732138
P0167,P0167_03.jpg,P0167_03.jpg,.jpg,JPEG,L,1,8-bit,551673,538.743,0.52612,2032,2439,0.833128,4956048,0.0,255.0,255.0,43.98347776292724,2.0,74.17759890531882,0.0,58.0,58.0,0.0,0.0,203.0,230.0,203.0,230.0,4.760685920715332,74.17759890531882,48.951469085914525,69.81724147950142,0.3732005823995248
P0167,P0167_04.jpg,P0167_04.jpg,.jpg,JPEG,L,1,8-bit,560362,547.229,0.5344,2032,2439,0.833128,4956048,0.0,255.0,255.0,49.77405707127937,4.0,76.01986034868858,1.0,108.0,107.0,0.0,0.0,201.0,226.0,201.0,226.0,5.301593780517578,76.01986034868858,45.227537893867556,68.18503372041594,0.26145832324464974
P0168,P0168_01.jpg,P0168_01.jpg,.jpg,JPEG,L,1,8-bit,1240167,1211.101,1.18272,2800,2576,1.086957,7212800,0.0,255.0,255.0,76.31657373003549,41.0,65.77933018639071,23.0,145.0,122.0,5.0,13.0,191.0,210.0,178.0,205.0,7.114229679107666,65.77933018639071,108.82462965917242,4.191284937888199,0.05262866015971606
P0168,P0168_02.jpg,P0168_02.jpg,.jpg,JPEG,L,1,8-bit,637448,622.508,0.60792,2032,2439,0.833128,4956048,0.0,255.0,255.0,45.374167078284955,23.0,47.59396016592378,20.0,44.0,24.0,0.0,10.0,158.0,182.0,148.0,182.0,6.027739524841309,47.59396016592378,53.50458764483721,6.893920317155927,0.06638353785112654
P0168,P0168_03.jpg,P0168_03.jpg,.jpg,JPEG,L,1,8-bit,596190,582.217,0.56857,2032,2439,0.833128,4956048,0.0,255.0,255.0,42.54712020545402,13.0,60.97627571725923,9.0,41.0,32.0,0.0,1.0,193.0,215.0,192.0,215.0,6.066625118255615,60.97627571725923,46.29709125833176,48.80261450252298,0.07100415492343899
P0169,P0169_01.jpg,P0169_01.jpg,.jpg,JPEG,L,1,8-bit,676031,660.187,0.64471,2032,2439,0.833128,4956048,0.0,255.0,255.0,51.0890818652281,28.0,58.561303000589966,4.0,78.0,74.0,0.0,0.0,170.0,199.0,170.0,199.0,6.522756576538086,58.561303000589966,53.84057583596624,35.85649291532285,0.055326340664981453
P0169,P0169_02.jpg,P0169_02.jpg,.jpg,JPEG,L,1,8-bit,585673,571.946,0.55854,2032,2439,0.833128,4956048,0.0,255.0,255.0,44.539469553160096,10.0,67.0789932296201,2.0,59.0,57.0,0.0,0.0,198.0,228.0,198.0,228.0,6.090548515319824,67.0789932296201,48.712301478978134,55.69399247142077,0.24513483323809615
P0170,P0170_01.jpg,P0170_01.jpg,.jpg,JPEG,L,1,8-bit,616630,602.178,0.58806,2032,2439,0.833128,4956048,0.0,255.0,255.0,52.14203211914009,30.0,50.53451327371608,22.0,45.0,23.0,7.0,16.0,173.0,198.0,157.0,191.0,6.359676837921143,50.53451327371608,63.85818557800319,2.8753151704745394,0.06761435724593466
P0170,P0170_02.jpg,P0170_02.jpg,.jpg,JPEG,L,1,8-bit,637304,622.367,0.60778,2032,2439,0.833128,4956048,0.0,255.0,255.0,51.21253103279064,28.0,47.492852256649634,21.0,69.0,48.0,4.0,14.0,155.0,182.0,141.0,178.0,6.399975299835205,47.492852256649634,50.88524020903461,4.024133745274461,0.06444651060683836
